"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"165","172981_s_at","exoc-8","173320","Exo84_C domain-containing protein",-0.0604841047889071,9.49984578913714,-0.605545819339182,0.553077581499952,0.632888552143575,-7.09148002756482
"166","173007_s_at","glrx-10","171685","Glutaredoxin domain-containing protein",0.746187560285382,10.43081869408,6.61951915015405,5.11784020006933e-06,4.33768163298559e-05,3.94070262297555
"167","173015_s_at","Y54G2A.37","259760","C-type lectin domain-containing protein",-0.124853524877707,6.31510537862028,-0.831682644130651,0.417494406725353,0.507286320350886,-6.92526275482375
"168","173035_s_at","nas-9","178875","Zinc metalloproteinase nas-9",1.00324090112365,6.28730592978343,5.51027986349286,4.29508814858981e-05,0.00025957271854521,1.76870481636787
"169","173045_at","fpn-1.1","171773","Solute carrier family 40 protein",0.625521802855409,6.91026969201919,4.07523286651499,0.000836466717753508,0.0031452355392535,-1.23380108998836
"170","173054_at","C09E9.1","182452","hypothetical protein",0.0200295583937438,5.79389323339626,0.107819718313234,0.915442442381248,0.937474210395335,-7.27679454253847
"171","173056_at","T23E7.2","181789","hypothetical protein",1.00849461442803,7.96227058816592,5.73576223619376,2.75051646971897e-05,0.000179213338730127,2.22288085510728
"172","173073_s_at","T07D3.9","173471","hypothetical protein",-0.274284158161324,7.51919158051642,-2.23336193436457,0.0397318367202283,0.0750602434587179,-4.98443245337483
"173","173075_at","ptp-1","175463","Tyrosine-protein phosphatase 1",0.512619959917251,5.51406072052375,3.49471945697877,0.00289166540619785,0.00880163849915696,-2.4677455890974
"174","173105_at","aff-1","174123","Cell fusion protein aff-1",0.0772886019250487,3.43742735849124,0.542653752846784,0.594642506167885,0.671812313931206,-7.12884910931601
"175","173119_s_at","mig-1","171677","hypothetical protein",0.243658756547709,4.76157311381986,1.66912527298814,0.11400481890883,0.17838652714815,-5.92467144152438
"176","173123_at","cdc-14","173945","Tyrosine-protein phosphatase cdc-14",0.185314309689527,4.05714470154321,1.32740503885769,0.202498095978968,0.283742291744724,-6.39943940000934
"177","173138_s_at","C53B7.3","180957","hypothetical protein",0.765992489336806,10.3754773930025,6.3102203043127,9.10878596342118e-06,7.04705704405683e-05,3.35122372538714
"178","173144_at","clec-85","177068","C-type lectin domain-containing protein",0.312890199656286,9.53769717311865,2.81458945982389,0.0122114218277924,0.0286559533043863,-3.87238285069971
"179","173145_at","F59C6.16","7040139","hypothetical protein",-0.632080414478495,6.00063661991233,-3.26226032745107,0.00474889234422784,0.0133045820959307,-2.95568071504334
"180","173151_s_at","C17C3.1","173942","hypothetical protein",0.838958507686844,7.14815894546746,4.5117665571745,0.000332199236549047,0.00143849513645849,-0.305643736308736
"181","173153_s_at","W04B5.3","175361","Galectin domain-containing protein",0.46377754948514,8.99526423431934,3.74829840857054,0.00168099501794908,0.00566215607822913,-1.93027355085749
"182","173159_s_at","nhr-112","180115","Nuclear receptor domain-containing protein",0.984945295156094,3.7430673801352,4.6550285960524,0.000246127688439573,0.00112169667846232,-0.00291504580093616
"183","173174_s_at","H06I04.6","175412","CX domain-containing protein",0.771717996076778,7.31167803041754,6.15640086327742,1.21922764017304e-05,8.95101982310139e-05,3.05329280494914
"184","173175_s_at","ced-11","176288","Protein ced-11",0.119988091221863,4.35725695197297,0.648850957236403,0.525387757161869,0.608912436732906,-7.06347527908347
"185","173182_at","mlc-3","175768","EF-hand domain-containing protein;Myosin, essential light chain",1.01622264534922,10.1725538901142,8.08596446027921,3.96683469113214e-07,5.70403471104173e-06,6.55791966546565
"186","173196_s_at","rab-19","178301","RAB family",0.289230020069085,5.15603547326235,1.60636599958976,0.12721108339596,0.193956203934609,-6.01791208722234
"187","173200_s_at","inx-2","181318","Innexin-2",-0.306635546123472,8.78654473655588,-2.61755298323722,0.0183566190322828,0.0398475280398851,-4.26163163369462
"188","173204_s_at","ugt-46","180404","Putative UDP-glucuronosyltransferase ugt-46",0.37481258468737,6.83573831561984,2.52172815431013,0.0223249122050476,0.0468755709441332,-4.4468143966972
"189","173210_s_at","F14B8.5","180965","hypothetical protein",0.945322216748736,6.33871556932261,6.81998229341246,3.54689428663468e-06,3.3162666312257e-05,4.31581338363963
"190","173222_s_at","nex-1","175714","Annexin",0.810920671203181,10.6723431411289,7.38866446500496,1.29129944760398e-06,1.428307346554e-05,5.34995987589536
"191","173224_s_at","ins-11","173941","B-chain-like peptide",0.707435035685655,3.92431915369672,5.82576030842452,2.30652669428189e-05,0.000155146381249356,2.40243723243399
"192","173225_at","pqm-96","176371","ParaQuat (Methylviologen) responsive",0.494586844774799,4.69949176352191,2.29368637896322,0.035279439859382,0.0681866674480264,-4.87465230342001
"193","173229_s_at","Y54E10BR.4","171874","RNA-binding protein NOB1",0.0733851091115643,9.82480171970889,0.682634597961507,0.504335376575865,0.58952441715167,-7.04035377396806
"194","173238_s_at","cpt-4","178889","Carn_acyltransf domain-containing protein",1.43802553150769,5.49768373715461,9.88466760818866,2.48853488717499e-08,7.01161518886466e-07,9.38553376364865
"195","173239_s_at","ucr-2.2","181611","Ubiquinol-Cytochrome c oxidoReductase complex",0.121584412233426,8.54321112686597,0.941825543963744,0.359904663460792,0.450493544985249,-6.82687841316879
"196","173245_s_at","perm-4","176932","PERMeable eggshell",0.356077107143111,12.7917302572272,3.68922091933926,0.00190745086956537,0.00625811969007679,-2.05582425779324
"197","173247_s_at","acbp-1","172071","Acyl-CoA-binding protein homolog 1",-0.0249702592111642,11.2035928673402,-0.246891005290151,0.808046417679603,0.852619828371443,-7.25080921117335
"198","173252_s_at","nlp-33","179545","Neuropeptide-like protein 33",1.45168008190194,8.2028083152706,9.80255155774731,2.80134519919735e-08,7.53652224558255e-07,9.26492351283087
"199","173257_s_at","Y53F4B.45","4363034","ncRNA",-0.00656300448900637,8.68275594802234,-0.0575340747785432,0.954812641649367,0.966634793803802,-7.28118224877062
"200","173259_at","Y37E3.17","171775","hypothetical protein",-0.0681016566539618,9.48333968005392,-0.646911323015113,0.52661122223503,0.610160821539337,-7.06476897366636
"201","173262_s_at","gcst-1","178960","Aminomethyltransferase",-0.173302064454406,9.84632398399506,-1.66114349180715,0.115616269439816,0.180366570731026,-5.93667165250724
"202","173274_s_at","W01F3.2","180351","hypothetical protein",1.76989637805743,9.02269895929976,10.4489601967704,1.12414724826522e-08,3.84237215185734e-07,10.1940125178822
"203","173276_s_at","spp-10","177651","SaPosin-like Protein family",0.801570188073038,10.7275411122006,6.78083621308286,3.80852358054843e-06,3.43756349153397e-05,4.24299428061683
"204","173281_s_at","rrn-3.1","13183156","26S ribosomal RNA",0.883213744027344,9.1230930480242,4.82658720789636,0.00017230247042128,0.000836439233593408,0.35776950083106
"205","173283_s_at","T04D3.5","173201","hypothetical protein",-0.2779572621998,9.32219595878087,-2.85429445809651,0.0112402733215021,0.0267381287796142,-3.79271888717922
"206","173301_s_at","icl-1","178583","Malate synthase",-0.0701639150580569,9.94251689983828,-0.427517987012419,0.674544246733418,0.742381680163205,-7.18697317551312
"207","173303_s_at","cogc-4","173518","Conserved oligomeric Golgi complex subunit 4",-0.178689760318925,7.95949995030597,-1.68885909649925,0.110103477641561,0.173519086079104,-5.89482812521888
"208","173310_at","Y51F10.7","171761","hypothetical protein",-0.120365256935351,8.06796183659569,-0.743920842367177,0.467415167047269,0.555305198457866,-6.99559076041241
"209","173319_s_at","T19D12.6","174097","hypothetical protein",0.499314474905757,8.15642572270021,3.23616793900405,0.0050200269808292,0.0138266264927726,-3.01004900760595
"210","173335_s_at","dod-3","178737","Downstream Of DAF-16 (regulated by DAF-16)",0.121421593189796,9.6311488923773,0.529358327834116,0.603625864059889,0.679935130505062,-7.13624389724336
"211","173338_s_at","Y69A2AR.3","177047","hypothetical protein",-0.176616729158606,9.33588734852039,-1.60688705153071,0.127096289103414,0.193922987764814,-6.01714859482154
"212","173341_at","haf-6","171694","HAlF transporter (PGP related)",-0.281012359919091,6.74567532678231,-2.23258583395175,0.0397923752676462,0.0750833506181379,-4.98583478203947
"213","173348_s_at","cpg-9","177087","Chondroitin proteoglycan 9",0.621418878402802,5.91367684729518,3.00713259146612,0.00815504527666107,0.0205726187560052,-3.48276130501991
"214","173350_s_at","test-1","177010","Thyroglobulin type-1 domain-containing protein",1.01464605267559,8.11099965858714,7.70040842518332,7.55885807860579e-07,9.66884606987306e-06,5.89810521304465
"215","173354_s_at","dlk-1","173128","Mitogen-activated protein kinase kinase kinase dlk-1",0.858303263461899,8.31288579741431,5.836379151245,2.25926940515416e-05,0.000153093728368963,2.42355663906096
"216","173388_s_at","F09B12.3","181605","Putative phospholipase B-like 2",-0.0878178001009386,7.91239832956497,-0.684074318463399,0.50344912353949,0.588887193593176,-7.03934377392652
"217","173391_s_at","gas-1","181646","Probable NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial",-0.140958826730248,9.900805853053,-1.18661927345904,0.252228059703311,0.338056777414401,-6.56980682941874
"218","173398_s_at","cnc-7","180337","CaeNaCin (Caenorhabditis bacteriocin)",1.935942154241,8.92943971395304,6.36186097765211,8.26538971230405e-06,6.47869832712554e-05,3.45053981952261
"219","173405_s_at","fah-1","180918","Fumarylacetoacetase",0.365717496632146,7.24027580203727,3.01548708144104,0.00801264341650074,0.0202747105866554,-3.46567913574116
"220","173430_at","sdha-1","181108","Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",0.010354774800633,8.08547786565583,0.0730294924165164,0.942663011034378,0.956853560382439,-7.28011445339306
"221","173431_at","egl-3","179412","Neuroendocrine convertase 2",0.607928313526672,7.38938241338083,4.97113292579001,0.00012788364233343,0.000651129167924789,0.659843223615019
"222","173438_at","cab-1","181382","Protein cab-1",0.53158498496415,8.02190879838682,3.99602559955154,0.000990237781559597,0.00362218556938905,-1.40264838428775
"223","173440_at","snb-1","266648","Synaptobrevin-1",0.249500448425197,11.0012992878302,2.58430509749971,0.0196504711366346,0.0421081524356455,-4.32621344474705
"224","173442_at","hum-5","175521","Heavy chain, Unconventional Myosin",0.755921926269479,8.1070918098312,3.64610847563434,0.00209176640134282,0.00676557725959207,-2.14733787290864
"225","173447_s_at","sdc-2","181341","Sex determination and dosage compensation protein sdc-2",0.263310542341118,4.30339456600493,1.90448846943372,0.0744801685621179,0.125843720787695,-5.55332491166334
"226","173449_s_at","tra-2","174137","Sex-determining transformer protein 2",-0.381492334965291,8.99339951594536,-3.64584445440281,0.002092948360881,0.00676557725959207,-2.14789798858899
"227","173472_s_at","daf-22","174881","Non-specific lipid-transfer protein-like 2",0.496648694379818,8.46325284911062,4.22841132314318,0.000604091869133229,0.00239000293575481,-0.907451926772976
"228","173474_at","abcf-2","176771","ABC transporter, class F",0.0578143334050285,8.90582144417557,0.438381422951465,0.666810702650811,0.736097086530452,-7.18206331598459
"229","173475_s_at","glb-1","176261","Globin-like protein",-0.345059612296277,10.5899946443239,-2.71602206818561,0.0149855200877306,0.033869712068204,-4.06843511576556
"230","173476_s_at","clh-5","174449","Chloride channel protein",0.570857307639014,7.84804645453095,4.25411623476233,0.000572060741494602,0.00227623405728291,-0.852735245726326
"231","173477_at","sel-5","175599","Serine/threonine-protein kinase sel-5",-0.234993198594161,9.75357842484263,-2.01373288440926,0.0606891479156143,0.106244226199879,-5.37030502212552
"232","173485_s_at","B0546.4","177105","Protein yippee-like B0546.4",0.0325180914754029,8.79310510051878,0.303342808802938,0.765430319546158,0.8211588455126,-7.23448699225925
"233","173486_at","zipt-1","173376","Zrt (ZRT), Irt-(IRT-) like Protein Transporter",0.0252068681020159,9.25383347469494,0.152177520890741,0.880897201555368,0.910369598633428,-7.27071241948093
"234","173490_s_at","nmad-1","175765","DNA N6-methyl adenine demethylase",0.153802531262663,10.3177373845781,1.43426326990338,0.170228497418654,0.245284324200342,-6.25991488200346
"235","173496_s_at","T23G7.3","174456","G-patch domain-containing protein",0.115029337027062,9.57462812147855,1.01188737484399,0.326240685950312,0.415650369817537,-6.75859858790291
"236","173498_s_at","F09C6.1","180128","hypothetical protein",0.491343396561467,3.9945899331351,3.0343541933749,0.00769993407424658,0.0196624158540161,-3.42705305342821
"237","173500_at","lst-2","180712","Lateral signaling target protein 2",0.200039594530708,8.14370660447838,1.50545275246755,0.151161525577339,0.222657563284176,-6.16231859581261
"238","173505_s_at","apl-1","180783","Amyloid-beta-like protein",0.83568191509444,9.5426538499582,6.00502253357968,1.62951159351049e-05,0.000115366100932746,2.75705424698644
"239","173507_s_at","mig-13","180755","Abnormal cell migration protein 13",0.107640894133714,4.68937486215452,0.418929258060984,0.680685229629959,0.747749580494449,-7.19076966208777
"240","173515_s_at","glp-4","173224","Valine--tRNA ligase",-0.218731325554187,7.93146187164421,-2.15551302799349,0.0462474389943393,0.0850316669340365,-5.12377789077603
"241","173523_s_at","osm-11","181772","hypothetical protein",0.0645404440791086,9.12360154687152,0.459920049440554,0.651592231203441,0.722259331238264,-7.17197316209438
"242","173527_at","C16H3.3","181787","hypothetical protein",0.321385265513925,5.79559103730479,1.76443122403675,0.096211771452712,0.155144271832099,-5.77829030643038
"243","173539_at","eif-3.E","172959","Eukaryotic translation initiation factor 3 subunit E",-0.151037485294019,6.52418232156367,-0.859540458257083,0.402391543282815,0.494102690073421,-6.90143081439257
"244","173554_at","arx-3","3565442","Actin-related protein 2/3 complex subunit",0.340820220386929,9.6135959636206,2.08208072571973,0.0532802382440897,0.0953598093414014,-5.25267640496882
"245","173561_s_at","R12C12.9","174009","hypothetical protein",0.385851624736136,7.56591972218257,2.72496790470471,0.0147105954604818,0.0334660027660716,-4.05074740035089
"246","173563_s_at","selt-1.1","181343","Thioredoxin reductase-like selenoprotein T homolog selt-1.1",0.527127194925574,9.03193562787149,3.05825347032199,0.00732090954777131,0.0188678571163204,-3.37802929850548
"247","173565_s_at","hpo-9","179117","BTB domain-containing protein",-0.33157812587435,10.0272995686892,-3.55357048743202,0.00254971334377244,0.00792273073288457,-2.34338651059811
"248","173572_s_at","T05H10.3","174292","hypothetical protein",-0.141251617095477,4.64711825356496,-1.0041672696062,0.329836978115746,0.418952238422985,-6.76633528528988
"249","173578_s_at","C33D9.3","177691","hypothetical protein",-0.0080356405496218,5.83265441529625,-0.0529332908908621,0.958422371282785,0.969347874908856,-7.28145051260393
"250","173580_s_at","twk-42","180163","TWiK family of potassium channels",0.52608330982913,5.38798659354287,3.8142888009104,0.00145975441375615,0.00502242236416101,-1.78986686309894
"251","173583_s_at","C14H10.2","181234","hypothetical protein",0.258171786585013,6.51857342386763,2.12360511493358,0.0491916216895479,0.0892641699066209,-5.18009887408441
